reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_5382,Article_455,New York City Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"Last week, New York City said it planned to deploy an all-Asian undercover police team and expand community outreach in more than 200 languages to combat a rise in hate crimes against the community.",2021-04-02
reaction_5383,Article_455,Department of Justice,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"The Justice Department is also planning new efforts to enforce hate crime laws and report data on racial crimes, the statement said.",2021-04-02
reaction_5384,Article_455,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-02
reaction_5385,Article_456,Neville Pinto,politicians,Cannot be inferred,Support Asian Americans,"""I want to commend (United Asian Advocates) for speaking out on the rising levels of violence, discrimination and xenophobia directed at Asians and Asian Americans across the nation,"" Pinto, who was born in Mumbai, India, said. ""I stand with them in denouncing the bigoted comments made by unwelcomed visitors to their virtual meeting earlier this semester. Such disturbing examples of hate and racism cannot be tolerated.""",2021-04-11
reaction_5386,Article_456,John Ucker,professionals,Cannot be inferred,Cannot be inferred,UC did not renew its contract with John Ucker for the spring semester after investigating the incident.,2021-04-11
reaction_5387,Article_456,Unknown Disruptor,perpetrators,Cannot be inferred,Cannot be inferred,,2021-04-11
reaction_5388,Article_456,Aashka Raval,victims,Asian,Cannot be inferred,Cannot be inferred.,2021-04-11
reaction_5389,Article_456,Member of United Asian Advocates,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5390,Article_456,United Asian Advocates,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"University of Cincinnati president Neville Pinto is standing with the United Asian Advocates student group against anti-Asian racism, he said in a statement released late Thursday evening.",2021-04-11
reaction_5391,Article_457,Corey Johnson,politicians,Non-Asian,Cannot be inferred,,2021-04-28
reaction_5392,Article_457,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2021-04-28
reaction_5393,Article_457,Yao Pan Ma,victims,Asian,Cannot be inferred,,2021-04-28
reaction_5394,Article_457,Ma's wife,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-28
reaction_5395,Article_457,women of Asian appearance,other_individuals,Asian,Cannot be inferred,"In my building, women of Asian appearance now are afraid to go out to buy groceries and are turning to volunteer group, SafeWalx, which offers walking companions to the Asian community.",2021-04-28
reaction_5396,Article_457,Reverend Al Sharpton,other_individuals,Non-Asian,Cannot be inferred,,2021-04-28
reaction_5397,Article_457,NYPD,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-28
reaction_5398,Article_457,New York City Council,government_bodies,Not applicable,Cannot be inferred,,2021-04-28
reaction_5399,Article_457,SafeWalx,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,"In my building, women of Asian appearance now are afraid to go out to buy groceries and are turning to volunteer group, SafeWalx, which offers walking companions to the Asian community.",2021-04-28
reaction_5400,Article_458,U.S. Sen. Tom Carper,politicians,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-01
reaction_5401,Article_458,New Castle County Executive Matt Meyer,politicians,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-01
reaction_5402,Article_458,David Kim,professionals,Asian,Cannot be inferred,,2021-04-01
reaction_5403,Article_458,Vivian Louie,professionals,Asian,Educating students,Louie stressed the importance of education in order to help curb anti-Asian violence and discrimination in the future.,2021-04-01
reaction_5404,Article_458,Soon Chung Park,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5405,Article_458,Hyun Jung Grant,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5406,Article_458,Suncha Kim,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5407,Article_458,Yong Ae Yue,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5408,Article_458,Delaina Ashley Yaun,victims,Cannot be inferred,Cannot be inferred,,2021-04-01
reaction_5409,Article_458,Paul Andre Michels,victims,Cannot be inferred,Cannot be inferred,,2021-04-01
reaction_5410,Article_458,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5411,Article_458,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5412,Article_458,Jin Twilley,other_individuals,Asian,Support Asian Americans,"Jin Twilley, president of the Delaware Korean Association and a Korean immigrant, reiterated the importance of speaking out against the violence toward Asian American communities. We will not be silent. We must be the voice of our own community, she said.",2021-04-01
reaction_5413,Article_458,Shu-Chien Liang,other_individuals,Asian,Cannot be inferred,,2021-04-01
reaction_5414,Article_458,Capt. Jay Baker,law_enforcement_agencies,Non-Asian,Cannot be inferred,"Kim was referring to a press conference soon after the shootings where Capt. Jay Baker, the Cherokee County Sheriff's Office spokesman, said that the suspect had a 'bad day.' The comment drew fierce blowback on social media, and Baker has since been removed as spokesman for the case.",2021-04-01
reaction_5415,Article_458,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-01
reaction_5416,Article_458,Delaware Korean Association,community_groups,Not applicable,Cannot be inferred,,2021-04-01
reaction_5417,Article_458,Chinese School of Delaware,community_groups,Not applicable,Cannot be inferred,,2021-04-01
reaction_5418,Article_458,Julissa Coriano,other_individuals,Cannot be inferred,Support Asian Americans,"Not only to honor the victims, not only to bring forward a bigger conversation about solidarity against all forms of racism, but to validate the long history of pain and hurt this beautiful community has experienced.",2021-04-01
reaction_5419,Article_458,April Pags,other_individuals,Cannot be inferred,Cannot be inferred,"The vigil was put together soon after the shootings by local community leaders, Julissa Coriano, April Pags and David Kim.",2021-04-01
reaction_5420,Article_459,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-04-14
reaction_5421,Article_459,Senator Blackburn,politicians,Non-Asian,Cannot be inferred,"Senator Blackburn of Tennessee State also tweeted [about] the Sinophobia issues by using some uncomfortable texts, Nam said.",2021-04-14
reaction_5422,Article_459,Benjamin H. Nam,professionals,Asian,Cannot be inferred,,2021-04-14
reaction_5423,Article_459,Jarrett Morford,perpetrators,Non-Asian,Cannot be inferred,,2021-04-14
reaction_5424,Article_459,Unknown Tech CEO,perpetrators,Non-Asian,Cannot be inferred,,2021-04-14
reaction_5425,Article_459,Asian Americans,victims,Asian,Cannot be inferred,,2021-04-14
reaction_5426,Article_459,Asian American family,victims,Asian,Cannot be inferred,,2021-04-14
reaction_5427,Article_459,Chinese people,victims,Asian,Cannot be inferred,,2021-04-14
reaction_5428,Article_459,Tang Enyang,other_individuals,Asian,Government takes actions to stop AAPI hate,'although this incident ended with the New York City Police Department deploying extra police patrols on local streets',2021-04-14
reaction_5429,Article_459,Muong,other_individuals,Asian,Cannot be inferred,,2021-04-14
reaction_5430,Article_459,New York City Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,Tang also added that although this incident ended with the New York City Police Department deploying extra police patrols on local streets,2021-04-14
reaction_5431,Article_459,StopAsianHate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-14
reaction_5432,Article_459,Anti-Defamation League,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-14
reaction_5433,Article_460,Aggie J. Yellow Horse,professionals,Asian,Cannot be inferred,Cannot be inferred,2021-04-19
reaction_5434,Article_460,Charissa S. L. Cheah,professionals,Asian,Cannot be inferred,,2021-04-19
reaction_5435,Article_460,Kevin A. Gee,professionals,Cannot be inferred,Educating students,I believe schools also need to invest in longer-term systemic changes such as including a more complete history of Asian Americans in U.S. social studies curricula.,2021-04-19
reaction_5436,Article_460,Asian American youths,victims,Asian,Cannot be inferred,,2021-04-19
reaction_5437,Article_460,Chinese American parents and youth,victims,Asian,Cannot be inferred,,2021-04-19
reaction_5438,Article_460,Stop AAPI Hate National Reporting Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-19
reaction_5439,Article_461,Phil Wong,professionals,Asian,Cannot be inferred,,2021-04-08
reaction_5440,Article_461,Joseph Russo,perpetrators,Non-Asian,Government takes actions to stop AAPI hate,"He was charged with crimes including assault as a hate crime and aggravated harassment as a hate crime, the officials said.",2021-04-08
reaction_5441,Article_461,64-year-old Asian-American woman,victims,Asian,Cannot be inferred,,2021-04-08
reaction_5442,Article_461,32-year-old Asian woman,victims,Asian,Cannot be inferred,,2021-04-08
reaction_5443,Article_461,77-year-old Asian man,victims,Asian,Cannot be inferred,,2021-04-08
reaction_5444,Article_461,New York Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"The NYPD has responded to the crimes by increasing efforts to investigate and prevent bias incidents. Last year, the NYPD created an Asian hate crime task force, staffed by detectives of Asian descent, to investigate the crimes. The NYPD recently added resources to combat the incidents, including the use of undercover officers, as more crimes were reported this year.",2021-04-08
reaction_5445,Article_461,Chinese American Citizens Alliance of Greater New York,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-08
reaction_5446,Article_463,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-04-19
reaction_5447,Article_463,Tim Hensley,professionals,Non-Asian,Cannot be inferred,,2021-04-19
reaction_5448,Article_463,Charles Hu,professionals,Asian,Cannot be inferred,,2021-04-19
reaction_5449,Article_463,Darren Leung,professionals,Asian,Cannot be inferred,,2021-04-19
reaction_5450,Article_463,David Liu,professionals,Asian,Cannot be inferred,,2021-04-19
reaction_5451,Article_463,David Stone,professionals,Non-Asian,Cannot be inferred,,2021-04-19
reaction_5452,Article_463,Asian Women,victims,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-19
reaction_5453,Article_463,Chinese Community,victims,Asian,Cannot be inferred,,2021-04-19
reaction_5454,Article_463,Older Asian Customers,victims,Asian,Cannot be inferred,,2021-04-19
reaction_5455,Article_463,Jay Zeng,other_individuals,Asian,Cannot be inferred,,2021-04-19
reaction_5456,Article_463,Javier Garcia,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-19
reaction_5457,Article_463,Unknown Atlanta Gun-Shop Owner,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-19
reaction_5458,Article_463,New York City Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-19
reaction_5459,Article_463,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-19
reaction_5460,Article_463,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-19
reaction_5461,Article_463,Towers Armory,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5462,Article_463,Jimmy's Sport Shop,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5463,Article_463,John Jovino Gun Shop,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5464,Article_463,West Side Rifle & Pistol Range,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5465,Article_463,Arcadia Firearm and Safety,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5466,Article_463,"Dong's Guns, Ammo and Reloading",business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5467,Article_463,HTX Tactical,business_entities,Not applicable,Cannot be inferred,,2021-04-19
reaction_5468,Article_466,President Joe Biden,politicians,Non-Asian,Government takes actions to stop AAPI hate,"President Joe Biden on Tuesday announced steps to protect Asian Americans against discrimination and violent attacks, which include establishing a Justice Department initiative to track reports of anti-Asian hate crimes and expand its outreach to community organizations.",2021-04-02
reaction_5469,Article_466,Asian Americans,victims,Asian,Government takes actions to stop AAPI hate,The rise in the number of hate crimes against Asian Americans has ignited nationwide anger and calls for immediate action by the US government.,2021-04-02
reaction_5470,Article_466,six women of Asian descent,victims,Asian,Cannot be inferred,,2021-04-02
reaction_5471,Article_466,Anti-Defamation League,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-02
reaction_5472,Article_466,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-02
reaction_5473,Article_467,Dr. Derald Wing Sue,professionals,Asian,Cannot be inferred,,2021-04-26
reaction_5474,Article_467,the attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5475,Article_467,a young Asian American woman,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5476,Article_467,other Asian American and Pacific Islanders,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5477,Article_467,my mom,other_individuals,Asian,Cannot be inferred,,2021-04-26
reaction_5478,Article_467,"my then-boyfriend, now husband",other_individuals,Asian,Cannot be inferred,,2021-04-26
reaction_5479,Article_467,an elderly Chinese couple,other_individuals,Asian,Cannot be inferred,,2021-04-26
reaction_5480,Article_467,one middle-aged woman,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5481,Article_467,our waiter,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5482,Article_467,the bus driver,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5483,Article_467,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"I sit on the Board of Directors for Chinese for Affirmative Action, a 51 year old civil rights nonprofit which co-founded Stop AAPI Hate, a national coalition aimed at addressing anti-Asian discrimination amid the pandemic.",2021-04-26
reaction_5484,Article_467,Chinese for Affirmative Action,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,"I sit on the Board of Directors for Chinese for Affirmative Action, a 51 year old civil rights nonprofit which co-founded Stop AAPI Hate, a national coalition aimed at addressing anti-Asian discrimination amid the pandemic.",2021-04-26
reaction_5485,Article_468,Becky M. Cheung,professionals,Asian,Cannot be inferred,,2021-04-04
reaction_5486,Article_468,AAPI communities,community_groups,Asian,Cannot be inferred,,2021-04-04
reaction_5487,Article_468,my parents,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5488,Article_468,my sister,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5489,Article_468,my classmates,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5490,Article_468,their parents,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5491,Article_468,grown men,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5492,Article_468,teachers,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5493,Article_468,bus drivers,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5494,Article_468,my peers' parents,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5495,Article_469,Jeff Chang,professionals,Asian,Cannot be inferred,,2021-04-01
reaction_5496,Article_469,the Asian American victims,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5497,Article_469,a Chinese American grandmother in New York City,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5498,Article_469,elderly Asian Americans,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5499,Article_470,An Chung Cheng,professionals,Asian,Fostering conversations about anti-Asian hate,Ms. Cheng and four other panelists will give a presentation on Asian-American discrimination and have an open dialogue at a virtual town-hall discussion Tuesday.,2021-04-04
reaction_5500,Article_470,Jon Husted,politicians,Non-Asian,Cannot be inferred,,2021-04-04
reaction_5501,Article_470,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-04-04
reaction_5502,Article_470,Asian Women,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5503,Article_470,Elderly Asian Woman,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5504,Article_470,Thai Immigrant,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5505,Article_470,89-year-old Chinese Woman,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5506,Article_470,FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-04
reaction_5507,Article_470,Stop Anti-Asian Hate,ngo_or_advocacy_groups,Not applicable,Advocacy/take actions for changes,"The program, Stop Anti-Asian Hate, The Fight to Eliminate Racism in All Forms, will tackle systemic and institutionalized discrimination against Asian-Americans, and look at some of the problem's roots, Ms. Cheng said.",2021-04-04
reaction_5508,Article_470,Stop Hate AAPI,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-04
reaction_5509,Article_470,UT,community_groups,Not applicable,Cannot be inferred,,2021-04-04
reaction_5510,Article_471,Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-05
reaction_5511,Article_471,Linda Yang,professionals,Asian,Support Asian Americans,"'We need the truth. And we need the people who commit these terrible crimes to be condemned, prosecuted and properly identified-no matter what race they are.'",2021-04-05
reaction_5512,Article_471,Brandon Elliot,perpetrators,Non-Asian,Cannot be inferred,,2021-04-05
reaction_5513,Article_471,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-04-05
reaction_5514,Article_471,65-year-old Filipina,victims,Asian,Cannot be inferred,,2021-04-05
reaction_5515,Article_471,six women of Asian descent,victims,Asian,Cannot be inferred,,2021-04-05
reaction_5516,Article_471,Andrew Sullivan,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-05
reaction_5517,Article_471,New York Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-05
reaction_5518,Article_471,Justice Department,government_bodies,Not applicable,Cannot be inferred,,2021-04-05
reaction_5519,Article_471,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,"On one side, there are left-leaning outfits such as Stop AAPI Hate, which tracks hate incidents and appears all-in for the narrative.",2021-04-05
reaction_5520,Article_471,Chinese for Affirmative Action,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"The outfit is the creation of other groups such as Chinese for Affirmative Action, one of the several Asian-American organizations to endorse Proposition 16, last year's failed ballot initiative to overturn California's ban on race preferences.",2021-04-05
reaction_5521,Article_471,Washington Asians for Equality,community_groups,Not applicable,Cannot be inferred,,2021-04-05
reaction_5522,Article_473,Barbara Nguyen-Tran,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5523,Article_473,my son,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5524,Article_473,my other son,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5525,Article_473,redheaded girl,Cannot be inferred,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5526,Article_473,school principal,Cannot be inferred,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5527,Article_473,customer,Cannot be inferred,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5528,Article_473,my parents,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5529,Article_473,nail salon,business_entities,Not applicable,Cannot be inferred,,2021-04-04
reaction_5530,Article_473,Starbucks,business_entities,Not applicable,Cannot be inferred,,2021-04-04
reaction_5531,Article_474,Cyrus Vance Jr.,politicians,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5532,Article_474,Tony Evers,politicians,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5533,Article_474,Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5534,Article_474,Antony Blinken,politicians,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5535,Article_474,Brandon Elliot,perpetrators,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5536,Article_474,Vilma Kari,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5537,Article_474,Kari's daughter,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-01
reaction_5538,Article_474,the public,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-01
reaction_5539,Article_474,New York City Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-01
reaction_5540,Article_474,hotel that serves as a homeless shelter,business_entities,Not applicable,Cannot be inferred,,2021-04-01
reaction_5541,Article_475,Sen. Mazie Hirono,politicians,Asian,Government takes actions to stop AAPI hate,"The bill, introduced by Sen. Mazie Hirono, D-Hawaii, in March, would direct the Department of Justice to expedite the review of hate crimes related to COVID-19 that were reported to law enforcement agencies and help them establish ways to report such incidents online and perform public outreach.",2021-04-26
reaction_5542,Article_475,Manhattan District Attorney Cy Vance Jr.,politicians,Non-Asian,Cannot be inferred,,2021-04-26
reaction_5543,Article_475,Brandon Elliot,perpetrators,Non-Asian,Cannot be inferred,,2021-04-26
reaction_5544,Article_475,a 61-year-old Asian man,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5545,Article_475,Vilma Kari,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5546,Article_475,Emergency medical personnel,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5547,Article_475,Authorities,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5548,Article_475,The general public,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5549,Article_475,New York Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-26
reaction_5550,Article_475,Department of Justice,government_bodies,Not applicable,Government takes actions to stop AAPI hate,"The bill, introduced by Sen. Mazie Hirono, D-Hawaii, in March, would direct the Department of Justice to expedite the review of hate crimes related to COVID-19 that were reported to law enforcement agencies and help them establish ways to report such incidents online and perform public outreach.",2021-04-26
reaction_5551,Article_475,Department of Health and Human Services,government_bodies,Not applicable,Government takes actions to stop AAPI hate,It would also direct the attorney general and the Department of Health and Human Services to issue best-practices guidance on how to mitigate racially discriminatory language in describing the pandemic.,2021-04-26
reaction_5552,Article_475,Center for the Study of Hate & Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-26
reaction_5553,Article_476,Dermot Shea,politicians,Non-Asian,Government takes actions to stop AAPI hate,"The NYPD said it would be deploying undercover Asian American officers to combat the rise in Asian American hate crimes, The Hill reports.",2021-04-08
reaction_5554,Article_476,Sharon Williams,perpetrators,Non-Asian,Government takes actions to stop AAPI hate,"Police arrested a woman accused of shouting anti-Asian hate at several people in a Manhattan salon, including a plainclothes New York Police Department officer.",2021-04-08
reaction_5555,Article_476,Asian American man,victims,Asian,Cannot be inferred,,2021-04-08
reaction_5556,Article_476,plainclothes NYPD officer,other_individuals,Cannot be inferred,Government takes actions to stop AAPI hate,"Police arrested a woman accused of shouting anti-Asian hate at several people in a Manhattan salon, including a plainclothes New York Police Department officer, New York Daily News reports.",2021-04-08
reaction_5557,Article_476,workers,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-08
reaction_5558,Article_476,New York Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"The NYPD said it would be deploying undercover Asian American officers to combat the rise in Asian American hate crimes, The Hill reports.",2021-04-08
reaction_5559,Article_476,Good Choice for Nails,business_entities,Not applicable,Cannot be inferred,,2021-04-08
reaction_5560,Article_477,U.S. Rep. Andy Kim,politicians,Asian,Cannot be inferred,,2021-04-26
reaction_5561,Article_477,President Joe Biden,politicians,Non-Asian,Support Asian Americans,"In January, President Joe Biden issued an executive order condemning the recent attacks against Asian Americans — and without naming them, criticized former federal officials who repeatedly referred to COVID-19 as the 'China virus' or the 'Kung Flu.'",2021-04-26
reaction_5562,Article_477,New Jersey Attorney General Gurbir Grewal,politicians,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-26
reaction_5563,Article_477,Gov. Phil Murphy,politicians,Non-Asian,Government takes actions to stop AAPI hate,"Last March, a roundtable was hosted by New Jersey Attorney General Gurbir Grewal, Gov. Phil Murphy, Kim and other high-ranking officials to discuss bias and hate crimes amid the shooting in Atlanta and attacks surfacing across the country.",2021-04-26
reaction_5564,Article_477,Nina Gao,professionals,Asian,Cannot be inferred,,2021-04-26
reaction_5565,Article_477,Jennifer Ho,professionals,Asian,Cannot be inferred,,2021-04-26
reaction_5566,Article_477,Jason Oliver-Chang,professionals,Asian,Advocacy/take actions for changes,"""We cannot let this slip by, we have to seize the moment when people are paying attention to make the kinds of changes that will outlast the public attention,"" Oliver-Chang said.",2021-04-26
reaction_5567,Article_477,Richard Chen,professionals,Asian,Cannot be inferred,,2021-04-26
reaction_5568,Article_477,Jonathan Russo,perpetrators,Non-Asian,Cannot be inferred,,2021-04-26
reaction_5569,Article_477,65-year-old Asian American woman,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5570,Article_477,64-year-old Asian American woman,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5571,Article_477,32-year-old Asian American woman,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5572,Article_477,77-year-old Asian American man,victims,Asian,Cannot be inferred,,2021-04-26
reaction_5573,Article_477,my friends,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5574,Article_477,the attacker,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5575,Article_477,the general public,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5576,Article_477,bystanders,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-26
reaction_5577,Article_477,the Asian community,other_individuals,Cannot be inferred,Advocacy/take actions for changes,"NYPD called the incident 'a hate crime assault,' which later prompted a large outcry amongst the Asian community for justice and change.",2021-04-26
reaction_5578,Article_477,New York City police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-26
reaction_5579,Article_477,New Jersey State Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-26
reaction_5580,Article_477,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-26
reaction_5581,Article_477,Asian American Alliance of South Jersey,ngo_or_advocacy_groups,Not applicable,Attending marches/rallies,"The Asian American Alliance in South Jersey will be hosting several marches and rallies in the coming weeks to raise awareness, share stories and help others understand the violence and discrimination is not just happening in the cities, but also in the suburbs.",2021-04-26
reaction_5582,Article_478,Cyrus Vance Jr.,politicians,Non-Asian,Support Asian Americans,"""Let me be clear: This brave woman belongs here,"" Manhattan District Attorney Cyrus Vance Jr. said in a statement Wednesday. ""Asian-American New Yorkers belong here. Everyone belongs here. Attacks against Asian-American New Yorkers are attacks against all New Yorkers.""",2021-04-01
reaction_5583,Article_478,Courtney Razner,professionals,Cannot be inferred,Cannot be inferred,,2021-04-01
reaction_5584,Article_478,Brandon Elliot,perpetrators,Non-Asian,Cannot be inferred,,2021-04-01
reaction_5585,Article_478,65-year-old Filipino woman,victims,Asian,Cannot be inferred,,2021-04-01
reaction_5586,Article_478,security guard,other_individuals,Cannot be inferred,Useless law enforcement,Video of the incident showed a security guard watching the attack from the lobby of a luxury apartment building without intervening.,2021-04-01
reaction_5587,Article_478,NYPD patrol car,other_individuals,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-01
reaction_5588,Article_478,anonymous tips,other_individuals,Not applicable,Cannot be inferred,,2021-04-01
reaction_5589,Article_478,Local 32BJ of the Service Employees International Union,other_individuals,Not applicable,Useless law enforcement,"The guard flagged down an NYPD patrol car for help, according to a spokeswoman for Local 32BJ of the Service Employees International Union, which represents the guard.",2021-04-01
reaction_5590,Article_478,NYPD,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"NYPD officials said the rise in hate crimes against Asians has spurred the department to increase efforts to investigate and prevent such attacks. Last year, the NYPD created an Asian hate crime task force, staffed by detectives of Asian descent, to investigate such crimes. As more incidents were reported this year, the NYPD added resources to combat such crimes, including the use of undercover officers as decoys.",2021-04-01
reaction_5591,Article_478,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-01
reaction_5592,Article_479,Jasmin Cho,professionals,Asian,Cannot be inferred,,2021-04-29
reaction_5593,Article_479,65-year-old Filipino immigrant,victims,Asian,Cannot be inferred,,2021-04-29
reaction_5594,Article_479,Asian women and men,victims,Asian,Cannot be inferred,,2021-04-29
reaction_5595,Article_479,Noi Chaisri,professionals,Asian,Support Asian Americans,"""We denounce hate and violence in all forms""",2021-04-29
reaction_5596,Article_479,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2021-04-29
reaction_5597,Article_479,Piyo Boonyarat,professionals,Asian,Cannot be inferred,,2021-04-29
reaction_5598,Article_479,Kidsburgh participant,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-29
