reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_4337,Article_293,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-03-17
reaction_4338,Article_293,Jay Baker,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-17
reaction_4339,Article_293,Frank Reynolds,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-17
reaction_4340,Article_293,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-17
reaction_4341,Article_293,Asian Victims,victims,Asian,Cannot be inferred,,2021-03-17
reaction_4342,Article_293,Korean Victims,victims,Asian,Cannot be inferred,,2021-03-17
reaction_4343,Article_293,Asian Community,other_individuals,Asian,Cannot be inferred,,2021-03-17
reaction_4344,Article_293,Family of Robert Aaron Long,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-17
reaction_4345,Article_293,Sheriff's Office,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-17
reaction_4346,Article_293,Asian Americans and Pacific Islanders in the US,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-17
reaction_4347,Article_294,Helen Gym,politicians,Asian,Support Asian Americans,"Philadelphia Councilmember Helen Gym called the shootings 'the latest escalation in the nation’s history of systemic racism and violence against Asian immigrants, fostered by a culture of white supremacy and misogyny that has long devalued the lives of immigrants, Black women, and women of color.'",2021-03-19
reaction_4348,Article_294,John Chin,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4349,Article_294,Esther Castillo,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4350,Article_294,Djung Tran,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4351,Article_294,Delaina Ashley Yaun,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4352,Article_294,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4353,Article_294,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4354,Article_294,Paul Andre Michels,victims,Non-Asian,Cannot be inferred,,2021-03-19
reaction_4355,Article_294,Vicha Ratanapakdee,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4356,Article_294,Pak Ho,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4357,Article_294,Stephen Kulp,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4358,Article_294,A. Hirotoshi Nishikawa,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4359,Article_294,Rob Buscher,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4360,Article_294,Qunbin Xiong,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4361,Article_294,Asian Americans United,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4362,Article_294,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4363,Article_294,Philadelphia Chinatown Development Corporation,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4364,Article_294,Japanese American Citizens League,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4365,Article_296,President Joe Biden,politicians,Non-Asian,Support Asian Americans,"President Joe Biden himself condemned the soaring hate crimes against Asian Americans, following the mass shooting last week in the state of Georgia which killed six women of Asian descent.",2021-03-27
reaction_4366,Article_296,Noel Quintana,victims,Asian,Cannot be inferred,,2021-03-27
reaction_4367,Article_296,Juanito Falcon,victims,Asian,Cannot be inferred,,2021-03-27
reaction_4368,Article_296,Filipino American Medical Worker,victims,Asian,Cannot be inferred,,2021-03-27
reaction_4369,Article_296,Ambassador Jose Manuel Romualdez,other_individuals,Asian,Support Asian Americans,"The embassy also called on US authorities to ensure the protection of Asian Americans, including Filipinos, in the midst of hate crimes which have been reportedly increasing rapidly since the onslaught of the COVID-19 pandemic last year.",2021-03-27
reaction_4370,Article_296,Fidel V. Ramos,other_individuals,Asian,Cannot be inferred,,2021-03-27
reaction_4371,Article_296,Jose de Venecia Sr.,other_individuals,Asian,Cannot be inferred,,2021-03-27
reaction_4372,Article_296,Gina,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-27
reaction_4373,Article_296,Christopher,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-27
reaction_4374,Article_296,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2021-03-27
reaction_4375,Article_297,Mike Nguyen,victims,Asian,Feeling hopeless or support AAPI being not enough,'I can understand why a lot of Asian Americans don't want to report these things because of retaliation and lack of protection.',2021-03-26
reaction_4376,Article_297,Asian American entrepreneurs,victims,Asian,Cannot be inferred,,2021-03-26
reaction_4377,Article_297,Lamar Heystek,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_4378,Article_297,Greg Abbott,politicians,Non-Asian,Cannot be inferred,,2021-03-26
reaction_4379,Article_297,San Antonio Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-26
reaction_4380,Article_297,FBI,law_enforcement_agencies,Not applicable,Increasing patrols,police agreed to step up drive-by patrols.,2021-03-26
reaction_4381,Article_297,Asian Inc.,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-26
reaction_4382,Article_297,Noodle Tree,business_entities,Not applicable,Cannot be inferred,,2021-03-26
reaction_4383,Article_297,Unknown Perpetrators,perpetrators,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4384,Article_297,employees,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4385,Article_297,anonymous man,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4386,Article_298,Eileen Gu,celebrities,Asian,Support Asian Americans,"""It breaks my heart to see something like this hit so close to home,"" the 17-year-old San Francisco-born Gu told the Post, responding to news of the eight people â most of Asian descent â being killed in a series of shootings in Atlanta, Georgia.",2021-03-19
reaction_4387,Article_298,"Haphazard, Haggard Man",perpetrators,Non-Asian,Cannot be inferred,,2021-03-19
reaction_4388,Article_298,Asian Descent Victims,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4389,Article_298,Chinese Immigrant Grandmother,victims,Asian,Cannot be inferred,"Chinese-American freeski sensation Eileen Gu Ailing is still traumatised from her experiences of racially motivated hatred towards Asian-Americans, her most terrifying encounter occurring in the company of her more than 80-year-old Chinese immigrant grandmother. I remember at the beginning of the pandemic, I was with my grandma in a Walgreens in San Francisco and this haphazard, haggard man runs in screaming profanities about Asian people and how they were bringing the virus in and how it was super dangerous. I grabbed my grandma and we ran out.",2021-03-19
reaction_4390,Article_298,Andrew McNicol,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4391,Article_298,Walgreens,business_entities,Not applicable,Cannot be inferred,,2021-03-19
reaction_4392,Article_299,Attorney General Aaron Frey,politicians,Non-Asian,Support Asian Americans,"""We are bearing witness to an unconscionable increase in hate crimes being perpetrated against individuals of Asian descent in our nation, Frey said in a statement.""",2021-03-31
reaction_4393,Article_299,Thomas Ling,professionals,Asian,Calling for being united,"""Now, more than ever, it is crucial that we as a community stand together against hate,"" Thomas Ling, vice president of United Asian Communities, told the crowd, which exceeded 300 people.",2021-03-31
reaction_4394,Article_299,Navii Chhay,professionals,Asian,Support Asian Americans,"""There is strength in numbers and we need to let the world know that we are not going to take this anymore.""",2021-03-31
reaction_4395,Article_299,Chan Himm,professionals,Asian,Cannot be inferred,,2021-03-31
reaction_4396,Article_299,Asian American Woman,victims,Asian,Cannot be inferred,,2021-03-31
reaction_4397,Article_299,Chhay's Daughter,victims,Asian,Cannot be inferred,,2021-03-31
reaction_4398,Article_299,Troy Sprague,perpetrators,Non-Asian,Cannot be inferred,,2021-03-31
reaction_4399,Article_299,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-31
reaction_4400,Article_299,Portland Public School Students,other_individuals,Cannot be inferred,Support Asian Americans,Several Portland Public School students held signs showing photographs of the Asian-Americans who have been killed or attacked in recent weeks.,2021-03-31
reaction_4401,Article_299,United Asian Communities,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-31
reaction_4402,Article_300,Victor Brown,perpetrators,Non-Asian,Cannot be inferred,,2021-03-23
reaction_4403,Article_300,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,"It was initially believed that Long had a hate motive as most of the victims were of Asian descent; however, authorities have not made the connection and have instead insisted the 21-year-old was suffering from sex addiction.",2021-03-23
reaction_4404,Article_300,Ron Tuason,victims,Asian,Cannot be inferred,,2021-03-23
reaction_4405,Article_300,Elderly Asian Woman,victims,Asian,Videotaping/confronting harasser/attacker,A 79-year-old Asian woman pummeled an attacker who punched her without provocation earlier in March.,2021-03-23
reaction_4406,Article_300,Vichar Ratanapakdee,victims,Asian,Support Asian Americans,"A man holds a portrait of late Vichar Ratanapakdee, left, a 84-year-old immigrant from Thailand, who was violently shoved to the ground in a deadly attack in San Francisco, during a community rally to raise awareness of anti-Asian violence and racist attitudes, in response to the string of violent racist attacks against Asians during the pandemic, held at Los Angeles Historic Park near the Chinatown district in Los Angeles, Saturday, Feb. 20, 2021.",2021-03-23
reaction_4407,Article_300,San Francisco Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-23
reaction_4408,Article_301,Andrew Yang,politicians,Asian,Support Asian Americans,"An early response to this current wave of anti-Asian racism came from highly visible Asian leader and former presidential candidate Andrew Yang, who advised Asian Americans in a Washington Post op-ed to 'show our American-ness in ways we never have before,' by helping the country in its time of need.",2021-03-05
reaction_4409,Article_301,Joe Biden,politicians,Non-Asian,Takes actions to stop AAPI hate,"A more recent response came from President Joe Biden, in the form on an executive order he signed days after his inauguration in an attempt to address the situation with directives to federal agencies.",2021-03-05
reaction_4410,Article_301,medical professionals,professionals,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_4411,Article_301,Jose Gomez,perpetrators,Non-Asian,Cannot be inferred,,2021-03-05
reaction_4412,Article_301,84-year-old Thai man,victims,Asian,Cannot be inferred,,2021-03-05
reaction_4413,Article_301,Asian American family,victims,Asian,Cannot be inferred,,2021-03-05
reaction_4414,Article_301,Stop Asian Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-05
reaction_4415,Article_302,Uncle Sam,politicians,Cannot be inferred,Cannot be inferred,,2021-03-25
reaction_4416,Article_302,Erika Lee,professionals,Asian,Cannot be inferred,,2021-03-25
reaction_4417,Article_302,a white man,perpetrators,Non-Asian,Cannot be inferred,,2021-03-25
reaction_4418,Article_302,a young white gunman,perpetrators,Non-Asian,Cannot be inferred,,2021-03-25
reaction_4419,Article_302,a 76-year-old Asian woman,victims,Asian,Cannot be inferred,,2021-03-25
reaction_4420,Article_302,six Asian Americans,victims,Asian,Cannot be inferred,,2021-03-25
reaction_4421,Article_302,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-25
reaction_4422,Article_302,the Anti-Defamation League,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-25
reaction_4423,Article_303,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-17
reaction_4424,Article_303,Delaina Ashley Yaun,victims,Cannot be inferred,Cannot be inferred,,2021-03-17
reaction_4425,Article_303,Paul Andre Michels,victims,Cannot be inferred,Cannot be inferred,,2021-03-17
reaction_4426,Article_303,Xiaojie Yan,victims,Asian,Cannot be inferred,,2021-03-17
reaction_4427,Article_303,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-17
reaction_4428,Article_303,Elcias R. Hernandez-Ortiz,victims,Cannot be inferred,Cannot be inferred,,2021-03-17
reaction_4429,Article_303,Atlanta Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-17
reaction_4430,Article_303,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-17
reaction_4431,Article_303,Young's Asian Massage Parlor,business_entities,Not applicable,Cannot be inferred,,2021-03-17
reaction_4432,Article_303,Gold Spa,business_entities,Not applicable,Cannot be inferred,,2021-03-17
reaction_4433,Article_303,Aroma Therapy Spa,business_entities,Not applicable,Cannot be inferred,,2021-03-17
reaction_4434,Article_304,Andrew Yang,politicians,Asian,Cannot be inferred,,2021-03-12
reaction_4435,Article_304,Kamala Harris,politicians,Asian,Cannot be inferred,,2021-03-12
reaction_4436,Article_304,Vicha Ratanapakdee,victims,Asian,Cannot be inferred,,2021-03-12
reaction_4437,Article_304,Peng Wang,victims,Asian,Cannot be inferred,,2021-03-12
reaction_4438,Article_304,Japanese Citizen,victims,Asian,Cannot be inferred,,2021-03-12
reaction_4439,Article_304,Bernard Chan,other_individuals,Asian,Cannot be inferred,,2021-03-12
reaction_4440,Article_304,Unknown Assailants,perpetrators,Non-Asian,Cannot be inferred,,2021-03-12
reaction_4441,Article_304,Unknown Thugs,perpetrators,Non-Asian,Cannot be inferred,,2021-03-12
reaction_4442,Article_304,Hongkongers,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-12
reaction_4443,Article_305,Mike Nguyen,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4444,Article_305,Greg Abbott,politicians,Non-Asian,Support Asian Americans,"Nguyen, whose restaurant was vandalized and spray-painted with racist slurs after he spoke out against Gov. Greg Abbott’s lifting of a statewide mask mandate.",2021-03-19
reaction_4445,Article_305,Delaina Ashley Yaun,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4446,Article_305,Paul Andre Michels,victims,Non-Asian,Cannot be inferred,,2021-03-19
reaction_4447,Article_305,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4448,Article_305,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4449,Article_305,Soon C. Park,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4450,Article_305,Hyun J. Grant,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4451,Article_305,Suncha Kim,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4452,Article_305,Yong A. Yue,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4453,Article_305,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4454,Article_305,Houston Police Department,law_enforcement_agencies,Not applicable,Increasing patrols,"In Houston, the Police Department released a statement Wednesday announcing a plan to increase patrols in certain neighborhoods and to organize a town hall to address concerns about anti-Asian hate crimes.",2021-03-19
reaction_4455,Article_305,Amy Zhang,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4456,Article_305,Russell Jeung,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4457,Article_305,Kara Takasaki,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4458,Article_305,Christine Ha,celebrities,Asian,Cannot be inferred,,2021-03-19
reaction_4459,Article_305,Alice Lee,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4460,Article_305,Amy Mok,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4461,Article_305,K.C. Youn,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4462,Article_305,Kristina Zhao,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4463,Article_305,a Chinese American Austin resident,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4464,Article_306,Salman Muflehi,perpetrators,Non-Asian,Cannot be inferred,,2021-03-02
reaction_4465,Article_306,36-year-old Asian man,victims,Asian,Cannot be inferred,,2021-03-02
reaction_4466,Article_306,28-year-old man,victims,Cannot be inferred,Cannot be inferred,,2021-03-02
reaction_4467,Article_306,Montaser Muflehi,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-02
reaction_4468,Article_306,Safia Saeed,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-02
reaction_4469,Article_306,Wife of the victim,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-02
reaction_4470,Article_306,NYPD Asian Hate Crimes Task Force,law_enforcement_agencies,Not applicable,Takes actions to stop AAPI hate,Police have made 18 arrests in 28 incidents of 'COVID-related' hate crimes against Asians since the start of the pandemic.,2021-03-02
reaction_4471,Article_307,Atlanta Deputy Police Chief Charles Hampton Jr.,politicians,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4472,Article_307,NYPD Commissioner Dermot Shea,politicians,Non-Asian,Takes actions to stop AAPI hate,"Plainclothes NYPD officers of Asian descent will be deployed in the city's public spaces to identify perpetrators of hate crimes and to discourage anti-Asian violence, NYPD Commissioner Dermot Shea said at a news briefing.",2021-03-26
reaction_4473,Article_307,NYPD Deputy Inspector Stewart Loo,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_4474,Article_307,NYPD Inspector Tommy Ng,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_4475,Article_307,Unknown Suspect,perpetrators,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4476,Article_307,Asian Women,victims,Asian,Cannot be inferred,,2021-03-26
reaction_4477,Article_307,people experiencing homelessness,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_4478,Article_307,volunteers,other_individuals,Cannot be inferred,Takes actions to stop AAPI hate,"Other U.S. cities, such as Los Angeles and Oakland, Calif., also have seen a rise in hate crimes targeting Asians, prompting people to form volunteer patrols in some communities.",2021-03-26
reaction_4479,Article_307,The New York Police Department,law_enforcement_agencies,Not applicable,Takes actions to stop AAPI hate,"The New York Police Department will begin using undercover officers as decoys in an attempt to combat a rise in hate crimes targeting Asian-Americans in New York City, police officials said Thursday. The department also will refer all unprovoked attacks on Asians in the city for investigation as possible hate crimes, police officials said. Two detectives will be added to the NYPD's Asian Hate Crime Task force, raising the group's number of detectives to 18, police officials said.",2021-03-26
reaction_4480,Article_308,Maine Attorney General Aaron Frey,politicians,Non-Asian,Cannot be inferred,,2021-03-23
reaction_4481,Article_308,President Biden,politicians,Non-Asian,Takes actions to stop AAPI hate,"President Biden said he supports the passage of a COVID-19 Hate Crimes Act, which would expedite the federal government's response to the rise of hate crimes exacerbated during the pandemic, support state and local governments to improve hate crimes reporting, and ensure that hate crimes information is more accessible to Asian-American communities.",2021-03-23
reaction_4482,Article_308,Marpheen Chann,professionals,Asian,Support Asian Americans,"Marpheen Chann, president of the Cambodian Community Association of Maine and an educator at the Holocaust and Human Rights Center of Maine, applauded the attorney general's action Monday, though he said there is still work to be done in law enforcement when it comes to recognizing and responding to racism.",2021-03-23
reaction_4483,Article_308,Troy Sprague,perpetrators,Non-Asian,Cannot be inferred,,2021-03-23
reaction_4484,Article_308,Asian-American Woman,victims,Asian,Takes actions to stop AAPI hate,The Maine Attorney General's Office is filing a civil rights complaint against a Portland man accused of attacking an Asian-American woman and her daughter last week and telling the woman to 'go back to your country.',2021-03-23
reaction_4485,Article_308,her daughter,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-23
reaction_4486,Article_308,the woman,other_individuals,Cannot be inferred,Takes actions to stop AAPI hate,The Maine Attorney General's Office is filing a civil rights complaint against a Portland man accused of attacking an Asian-American woman and her daughter last week and telling the woman to 'go back to your country.',2021-03-23
reaction_4487,Article_308,Cambodian Community Association of Maine,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-23
reaction_4488,Article_309,Mayor Chris Chung,politicians,Asian,Support Asian Americans,"In Palisades Park, where almost 60% of residents identify as Asian, Mayor Chris Chung, who is Korean American, said the borough will adopt a resolution next week addressing hate crimes.",2021-03-18
reaction_4489,Article_309,"Mark Sokolich, the mayor of Fort Lee",politicians,Non-Asian,Takes actions to stop AAPI hate,He has been meeting with local Asian American leaders and plans to produce a video to educate the public on the pandemic and the rich history of Asian Americans in the borough.,2021-03-18
reaction_4490,Article_309,"John Sohn, president of the Korean American Nail Salon Association of New Jersey",professionals,Asian,Cannot be inferred,"The organization is keeping a watchful eye on crimes against Asian Americans, Sohn said.",2021-03-18
reaction_4491,Article_309,"Russell Jeung, the founder of Stop AAPI Hate",professionals,Asian,Cannot be inferred,,2021-03-18
reaction_4492,Article_309,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-18
reaction_4493,Article_309,Asian American Women,victims,Asian,Cannot be inferred,,2021-03-18
reaction_4494,Article_309,Korean Women,victims,Asian,Cannot be inferred,,2021-03-18
reaction_4495,Article_309,Grace Kim,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_4496,Article_309,Yena Choe,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_4497,Article_309,Cherokee County Sheriff's Office,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-18
reaction_4498,Article_309,Atlanta Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-18
reaction_4499,Article_309,Fort Lee Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-18
reaction_4500,Article_309,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-18
reaction_4501,Article_309,New Splendid Nail and Spa,business_entities,Not applicable,Cannot be inferred,,2021-03-18
reaction_4502,Article_309,Chinese Restaurant,business_entities,Not applicable,Cannot be inferred,,2021-03-18
reaction_4503,Article_310,Ying Chan,professionals,Asian,Cannot be inferred,,2021-03-28
reaction_4504,Article_310,Saul Sugarman,professionals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4505,Article_310,Asian Women,victims,Asian,Cannot be inferred,,2021-03-28
reaction_4506,Article_310,my mom,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4507,Article_310,my hairdresser,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4508,Article_310,my dad,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4509,Article_310,friends,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4510,Article_310,classmates,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4511,Article_310,Westerners,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-28
reaction_4512,Article_310,Stop Asian Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-28
reaction_4513,Article_310,Uncle Benny's Donut and Bagel,business_entities,Not applicable,Cannot be inferred,,2021-03-28
reaction_4514,Article_310,Li Po Cocktail Lounge,business_entities,Not applicable,Cannot be inferred,,2021-03-28
reaction_4515,Article_310,Salon de Hong Kong,business_entities,Not applicable,Cannot be inferred,,2021-03-28
reaction_4516,Article_311,Christina Ong,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4517,Article_311,Chad Dion Lassiter,professionals,Cannot be inferred,Calling for being united,"""The lethal wave of xenophobia and racism towards the [Asian Americans/Pacific Islanders] community calls the 'Beloved Community' to lock arms in unity to denounce these acts,"" commission Executive Director Chad Dion Lassiter said.",2021-03-19
reaction_4518,Article_311,Eric Barron,professionals,Non-Asian,Support Asian Americans,"""You are welcome here,"" he wrote. ""Your presence enriches our university and the educational experience of all of our students.""",2021-03-19
reaction_4519,Article_311,Joseph Alter,professionals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4520,Article_311,Asian Women,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4521,Article_311,Asian American Students,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4522,Article_311,Marian Lien,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4523,Article_311,Chinese Restaurant Owner,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4524,Article_311,College Student,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4525,Article_311,Dormmate,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4526,Article_311,FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4527,Article_311,Pennsylvania Human Relations Commission,government_bodies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4528,Article_311,Centers for Disease Control and Prevention,government_bodies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4529,Article_311,Organization of Chinese Americans,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4530,Article_311,Asian American Pacific Islander COVID-19 project,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4531,Article_311,Pitt's Asian Studies Center,community_groups,Not applicable,Support Asian Americans,"""Because the victims are Asian, this act of violence, following on other acts in different parts of the country, produces a threat that is profoundly serious and deeply felt by our community of students, faculty and staff.""",2021-03-19
reaction_4532,Article_312,Gov. Gavin Newsom,politicians,Non-Asian,Cannot be inferred,"A county clerk will send copies of the resolution to Gov. Gavin Newsom, U.S. Senators Alex Padilla and Dianne Feinstein and other elected officials.",2021-03-06
reaction_4533,Article_312,U.S. Senators Alex Padilla,politicians,Non-Asian,Cannot be inferred,"A county clerk will send copies of the resolution to Gov. Gavin Newsom, U.S. Senators Alex Padilla and Dianne Feinstein and other elected officials.",2021-03-06
reaction_4534,Article_312,U.S. Senators Dianne Feinstein,politicians,Non-Asian,Cannot be inferred,"A county clerk will send copies of the resolution to Gov. Gavin Newsom, U.S. Senators Alex Padilla and Dianne Feinstein and other elected officials.",2021-03-06
reaction_4535,Article_312,Supervisor Luis Alejo,politicians,Cannot be inferred,Support Asian Americans,"""I think as elected officials, we send a strong message throughout the county that these [incidents] are unacceptable.""",2021-03-06
reaction_4536,Article_312,Supervisor Mary Adams,politicians,Cannot be inferred,Cannot be inferred,,2021-03-06
reaction_4537,Article_312,Supervisor Chris Lopez,professionals,Cannot be inferred,Support Asian Americans,"When we document hate, when we go ahead and shine a light on an issue like this, we remind the generations that come after us that we didn't stand for it at the time, that we spoke up, we said something, Supervisor Chris Lopez said.",2021-03-06
reaction_4538,Article_312,84-year-old Vicha Ratanapakdee,victims,Asian,Cannot be inferred,,2021-03-06
reaction_4539,Article_312,three elderly Asian Americans,victims,Asian,Cannot be inferred,,2021-03-06
reaction_4540,Article_312,Jeff Uchida,other_individuals,Asian,Support Asian Americans,"Uchida said, 'we need to have leaders step forward and truly denounce just the terribleness and how it affects our communities.'",2021-03-06
reaction_4541,Article_312,Monterey County Board of Supervisors,government_bodies,Not applicable,Support Asian Americans,The Monterey County Board of Supervisors unanimously passed a resolution denouncing hate crimes and rhetoric against Asian Americans and Pacific Islanders.,2021-03-06
reaction_4542,Article_312,Japanese American Citizens League of Monterey Peninsula,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-06
reaction_4543,Article_312,Stop Asian American Pacific Islander Hate Reporting Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-06
reaction_4544,Article_313,Eric Holcomb,politicians,Non-Asian,Support Asian Americans,"""There is no place for it,"" he said. ""Not just in Indiana, but in the country.""",2021-03-19
reaction_4545,Article_313,Gurinder Hohl,professionals,Asian,Fostering conversations about anti-Asian hate,"""We need to have conversations in the community, Hohl said, 'and create a space where they feel welcome and that's where elected officials can play a big role.'""",2021-03-19
reaction_4546,Article_313,Asian Women,victims,Asian,Cannot be inferred,"Days before a shooting in Atlanta that left eight people dead, six of them Asian women, Asian American and Pacific Islander women sounded the alarm in Indiana.",2021-03-19
reaction_4547,Article_313,Ariana Cavallini,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4548,Article_313,Sunny Shuai,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4549,Article_313,Liz Prevot,other_individuals,Cannot be inferred,Support Asian Americans,"Liz Prevot, 35, of Greenwood said Asian Hoosiers deserve to feel protected.",2021-03-19
reaction_4550,Article_313,National Asian Pacific Islander Women's Forum,ngo_or_advocacy_groups,Not applicable,Advocacy/take actions for changes,"The group, which also locally and nation-wide works to make an impact on public policy to drive systemic change, gathered nearly 2,000 signatures in a petition from Asian Hoosiers, community leaders and allies asking Holcomb to establish an Asian American and Pacific Islander statewide advisory committee that can help address issues such as racism, discrimination, language access, health care resources and legal help, among others.",2021-03-19
